timestamp,transaction_count,successful_transaction_count,total_fee_sol,avg_fee_sol
2024-01-18 16:00:00,8727994,7453183,224.497,2.572e-05
2024-01-18 17:00:00,8460430,7197967,282.2804,3.336e-05
2024-01-18 18:00:00,8736282,7377428,249.2868,2.853e-05
2024-01-18 19:00:00,8784498,7412567,264.05,3.006e-05
2024-01-18 20:00:00,8727890,7431112,272.9059,3.127e-05
2024-01-18 21:00:00,9227102,7832112,284.0711,3.079e-05
2024-01-18 22:00:00,9484063,7820088,315.7357,3.329e-05
2024-01-18 23:00:00,9964477,8211266,448.8198,4.504e-05
2024-01-19 00:00:00,9854521,8310879,273.0464,2.771e-05
2024-01-19 01:00:00,9854113,8177489,265.6138,2.695e-05
2024-01-19 02:00:00,10439351,8821552,330.0682,3.162e-05
2024-01-19 03:00:00,10472186,9133266,271.6319,2.594e-05
2024-01-19 04:00:00,10933259,9403761,225.6091,2.064e-05
2024-01-19 05:00:00,11803766,10446522,153.3298,1.299e-05
2024-01-19 06:00:00,11638723,10343793,158.5371,1.362e-05
2024-01-19 07:00:00,11448135,10169599,147.08,1.285e-05
2024-01-19 08:00:00,11706095,10382497,132.1039,1.129e-05
2024-01-19 09:00:00,12150876,10892955,138.6388,1.141e-05
2024-01-19 10:00:00,11973453,10633583,171.3982,1.431e-05
2024-01-19 11:00:00,11542447,10319405,140.942,1.221e-05
2024-01-19 12:00:00,10532738,8920789,139.9288,1.329e-05
2024-01-19 13:00:00,10739281,9009056,189.2308,1.762e-05
2024-01-19 14:00:00,10067105,8509340,223.6885,2.222e-05
2024-01-19 15:00:00,9466852,8002996,254.9143,2.693e-05
2024-01-19 16:00:00,8569568,7291065,280.4347,3.272e-05
2024-01-19 17:00:00,8961791,7587981,242.9243,2.711e-05
2024-01-19 18:00:00,9030925,7680522,292.1909,3.235e-05
2024-01-19 19:00:00,9557757,8150368,230.3739,2.41e-05
2024-01-19 20:00:00,9442125,7920594,269.5359,2.855e-05
2024-01-19 21:00:00,9828074,7833234,303.0328,3.083e-05
2024-01-19 22:00:00,9939081,7890022,354.4995,3.567e-05
2024-01-19 23:00:00,9860877,7963996,348.1967,3.531e-05
2024-01-20 00:00:00,9904605,8219420,336.0841,3.393e-05
2024-01-20 01:00:00,9895716,8270825,329.5943,3.331e-05
2024-01-20 02:00:00,10024179,8380007,256.6409,2.56e-05
2024-01-20 03:00:00,10114627,8394043,194.3668,1.922e-05
2024-01-20 04:00:00,10440967,8724623,219.001,2.098e-05
2024-01-20 05:00:00,10983676,9410979,172.835,1.574e-05
2024-01-20 06:00:00,10811463,9269141,146.7532,1.357e-05
2024-01-20 07:00:00,10848163,9177007,142.2403,1.311e-05
2024-01-20 08:00:00,10462925,8967358,181.0178,1.73e-05
2024-01-20 09:00:00,10458081,8973796,140.3046,1.342e-05
2024-01-20 10:00:00,10645491,9302891,141.4155,1.328e-05
2024-01-20 11:00:00,10664096,9045050,166.7097,1.563e-05
2024-01-20 12:00:00,10628246,8872406,174.7914,1.645e-05
2024-01-20 13:00:00,9976832,8208546,189.9127,1.904e-05
2024-01-20 14:00:00,9904984,8263725,221.0145,2.231e-05
2024-01-20 15:00:00,9912325,8369814,277.911,2.804e-05
2024-01-20 16:00:00,9990840,8419859,237.648,2.379e-05
2024-01-20 17:00:00,9759353,8099897,295.5823,3.029e-05
2024-01-20 18:00:00,9433685,7734383,345.8667,3.666e-05
2024-01-20 19:00:00,9847216,7836231,307.5502,3.123e-05
2024-01-20 20:00:00,10141339,8423333,297.8027,2.937e-05
2024-01-20 21:00:00,10192688,8365984,290.5846,2.851e-05
2024-01-20 22:00:00,9882925,7899531,345.6504,3.497e-05
2024-01-20 23:00:00,9884765,7943287,284.033,2.873e-05
2024-01-21 00:00:00,9530255,7972948,384.03,4.03e-05
2024-01-21 01:00:00,10155345,8610344,271.1805,2.67e-05
2024-01-21 02:00:00,10175810,8541997,222.1108,2.183e-05
2024-01-21 03:00:00,10228857,8497628,207.2278,2.026e-05
2024-01-21 04:00:00,10639671,9126077,276.7468,2.601e-05
2024-01-21 05:00:00,10737823,9345061,234.9018,2.188e-05
2024-01-21 06:00:00,11473463,10135055,189.3936,1.651e-05
2024-01-21 07:00:00,10951651,9453043,182.3099,1.665e-05
2024-01-21 08:00:00,10923488,9455150,147.774,1.353e-05
2024-01-21 09:00:00,10671439,9136935,158.9448,1.489e-05
2024-01-21 10:00:00,10306103,8907578,143.7109,1.394e-05
2024-01-21 11:00:00,10954754,9461043,148.3638,1.354e-05
2024-01-21 12:00:00,10717699,9111158,181.0788,1.69e-05
2024-01-21 13:00:00,10110282,8244698,221.9281,2.195e-05
2024-01-21 14:00:00,9982710,8121102,241.9815,2.424e-05
2024-01-21 15:00:00,9631045,7998548,229.3394,2.381e-05
2024-01-21 16:00:00,9724374,8005771,272.2005,2.799e-05
2024-01-21 17:00:00,9857239,7859172,235.5896,2.39e-05
2024-01-21 18:00:00,9916859,7925687,288.126,2.905e-05
2024-01-21 19:00:00,10071170,8334240,301.9592,2.998e-05
2024-01-21 20:00:00,10073601,8261432,350.8453,3.483e-05
2024-01-21 21:00:00,9668091,7963313,315.0394,3.259e-05
2024-01-21 22:00:00,10049932,8590655,316.803,3.152e-05
2024-01-21 23:00:00,10075705,8609721,223.3924,2.217e-05
2024-01-22 00:00:00,9966067,8196575,233.5354,2.343e-05
2024-01-22 01:00:00,9883449,8300826,209.2881,2.118e-05
2024-01-22 02:00:00,10151887,8749802,203.0459,2e-05
2024-01-22 03:00:00,10280113,8981154,194.7523,1.894e-05
2024-01-22 04:00:00,10030992,8578703,165.726,1.652e-05
2024-01-22 05:00:00,10430098,9029352,141.4227,1.356e-05
2024-01-22 06:00:00,10674976,9201736,158.1848,1.482e-05
2024-01-22 07:00:00,10579219,9040419,137.7305,1.302e-05
2024-01-22 08:00:00,10396372,8989023,144.0973,1.386e-05
2024-01-22 09:00:00,10085247,8701429,143.5458,1.423e-05
2024-01-22 10:00:00,10126859,8805772,134.5901,1.329e-05
2024-01-22 11:00:00,10533210,9141663,132.8431,1.261e-05
2024-01-22 12:00:00,10227089,8719386,152.7133,1.493e-05
2024-01-22 13:00:00,10077994,8354011,215.594,2.139e-05
2024-01-22 14:00:00,9734406,8151111,228.1104,2.343e-05
2024-01-22 15:00:00,9267472,7795452,235.0977,2.537e-05
2024-01-22 16:00:00,9527181,7930152,262.1886,2.752e-05
2024-01-22 17:00:00,9935563,8342027,298.8313,3.008e-05
2024-01-22 18:00:00,9512166,7890627,334.3741,3.515e-05
2024-01-22 19:00:00,8900533,7559772,297.6742,3.344e-05
2024-01-22 20:00:00,9185959,7601622,254.9209,2.775e-05
2024-01-22 21:00:00,9592515,7860518,313.1638,3.265e-05
2024-01-22 22:00:00,9589237,7915055,296.8571,3.096e-05
2024-01-22 23:00:00,9850766,8268889,284.7865,2.891e-05
2024-01-23 00:00:00,9800900,8281838,243.3649,2.483e-05
2024-01-23 01:00:00,10006878,8489612,215.6447,2.155e-05
2024-01-23 02:00:00,10337935,8640788,200.8049,1.942e-05
2024-01-23 03:00:00,10248670,8567673,195.7964,1.91e-05
2024-01-23 04:00:00,10935780,9393531,177.4755,1.623e-05
2024-01-23 05:00:00,11554956,10100119,209.6141,1.814e-05
2024-01-23 06:00:00,10937593,9220180,190.7371,1.744e-05
2024-01-23 07:00:00,10944420,9491285,148.3193,1.355e-05
2024-01-23 08:00:00,10897083,9483423,188.1958,1.727e-05
2024-01-23 09:00:00,10232520,9024874,163.8533,1.601e-05
2024-01-23 10:00:00,10940073,9542994,153.179,1.4e-05
2024-01-23 11:00:00,10561111,9095335,146.5003,1.387e-05
2024-01-23 12:00:00,10136985,8667773,169.6963,1.674e-05
2024-01-23 13:00:00,10179923,8358308,183.1035,1.799e-05
2024-01-23 14:00:00,9540839,8128555,218.3265,2.288e-05
2024-01-23 15:00:00,9601117,8137029,229.727,2.393e-05
2024-01-23 16:00:00,9981308,8504988,246.3769,2.468e-05
2024-01-23 17:00:00,10455756,8697668,263.8468,2.523e-05
2024-01-23 18:00:00,10480925,8779768,250.7793,2.393e-05
2024-01-23 19:00:00,10556661,8607182,355.2169,3.365e-05
2024-01-23 20:00:00,10640621,8858749,307.9359,2.894e-05
2024-01-23 21:00:00,10761656,8716984,370.1293,3.439e-05
2024-01-23 22:00:00,11022343,8977934,274.5279,2.491e-05
2024-01-23 23:00:00,10564254,8651169,281.9173,2.669e-05
2024-01-24 00:00:00,9856282,8211037,355.3846,3.606e-05
2024-01-24 01:00:00,10628654,8757057,243.6982,2.293e-05
2024-01-24 02:00:00,10951727,9143101,255.9328,2.337e-05
2024-01-24 03:00:00,10334504,8619266,221.9873,2.148e-05
2024-01-24 04:00:00,11257328,9122560,270.0914,2.399e-05
2024-01-24 05:00:00,11752765,9870426,197.1058,1.677e-05
2024-01-24 06:00:00,12195345,10571895,174.7023,1.433e-05
2024-01-24 07:00:00,11711304,9999994,215.7124,1.842e-05
2024-01-24 08:00:00,11381158,9494107,193.9183,1.704e-05
2024-01-24 09:00:00,11410404,9404500,167.1507,1.465e-05
2024-01-24 10:00:00,11391091,9538167,224.4084,1.97e-05
2024-01-24 11:00:00,11413221,9368074,188.0427,1.648e-05
2024-01-24 12:00:00,11044219,8845397,208.8512,1.891e-05
2024-01-24 13:00:00,11149872,8592873,212.5412,1.906e-05
2024-01-24 14:00:00,10778079,8705691,214.889,1.994e-05
2024-01-24 15:00:00,10494601,8508755,261.9002,2.496e-05
2024-01-24 16:00:00,10194901,8182564,274.3205,2.691e-05
2024-01-24 17:00:00,10230569,7823909,305.8999,2.99e-05
2024-01-24 18:00:00,10208955,7829271,320.6596,3.141e-05
2024-01-24 19:00:00,10483757,7800965,360.0174,3.434e-05
2024-01-24 20:00:00,10216349,7854887,336.6444,3.295e-05
2024-01-24 21:00:00,10323911,8081926,371.9966,3.603e-05
2024-01-24 22:00:00,10116014,7613095,383.6175,3.792e-05
2024-01-24 23:00:00,9553749,7449483,304.1059,3.183e-05
2024-01-25 00:00:00,9558185,7578527,290.5662,3.04e-05
2024-01-25 01:00:00,10391021,8321147,291.2383,2.803e-05
2024-01-25 02:00:00,10313067,8111619,245.1518,2.377e-05
2024-01-25 03:00:00,10553226,8517330,200.2359,1.897e-05
2024-01-25 04:00:00,10654357,8508403,201.2419,1.889e-05
2024-01-25 05:00:00,10475470,8454418,197.0352,1.881e-05
2024-01-25 06:00:00,10590477,8308113,155.2496,1.466e-05
2024-01-25 07:00:00,12183259,10462315,139.5592,1.145e-05
2024-01-25 08:00:00,11501753,9555591,154.8479,1.346e-05
2024-01-25 09:00:00,11445688,9626910,142.6826,1.247e-05
2024-01-25 10:00:00,11560989,9693326,170.7222,1.477e-05
2024-01-25 11:00:00,10978265,9284166,171.7673,1.565e-05
2024-01-25 12:00:00,10311852,8531902,173.1866,1.679e-05
2024-01-25 13:00:00,10555031,8621451,282.1759,2.673e-05
2024-01-25 14:00:00,10033640,8024025,265.7034,2.648e-05
2024-01-25 15:00:00,9197253,7612626,238.3382,2.591e-05
2024-01-25 16:00:00,9358878,7496320,266.7192,2.85e-05
2024-01-25 17:00:00,9538033,7550175,268.5728,2.816e-05
2024-01-25 18:00:00,9677329,7915096,336.1412,3.473e-05
2024-01-25 19:00:00,9810224,7851046,278.7325,2.841e-05
2024-01-25 20:00:00,9715648,7660626,336.3672,3.462e-05
2024-01-25 21:00:00,9836905,7757725,359.1691,3.651e-05
2024-01-25 22:00:00,10519218,8154857,314.6535,2.991e-05
2024-01-25 23:00:00,10215084,8074449,295.2695,2.891e-05
2024-01-26 00:00:00,9553143,7534305,267.2276,2.797e-05
2024-01-26 01:00:00,10133753,8053038,262.8124,2.593e-05
2024-01-26 02:00:00,10078552,7794374,232.014,2.302e-05
2024-01-26 03:00:00,11098421,8466870,204.3403,1.841e-05
2024-01-26 04:00:00,11087473,8615999,191.8948,1.731e-05
2024-01-26 05:00:00,10977227,8825473,168.1255,1.532e-05
2024-01-26 06:00:00,11336378,9170995,200.4052,1.768e-05
2024-01-26 07:00:00,11282009,9580200,214.3564,1.9e-05
2024-01-26 08:00:00,11309938,9258564,239.6074,2.119e-05
2024-01-26 09:00:00,11959725,9818636,249.5845,2.087e-05
2024-01-26 10:00:00,11066050,8974968,174.1656,1.574e-05
2024-01-26 11:00:00,10164370,8408128,159.0265,1.565e-05
2024-01-26 12:00:00,10428033,8435419,229.354,2.199e-05
2024-01-26 13:00:00,10341812,8316225,247.6649,2.395e-05
2024-01-26 14:00:00,9697712,7750715,357.8131,3.69e-05
2024-01-26 15:00:00,9207991,7920239,1099.274,0.00011938
2024-01-26 16:00:00,8649748,7303409,365.5828,4.227e-05
2024-01-26 17:00:00,8702849,7242518,332.8807,3.825e-05
2024-01-26 18:00:00,8833165,7195794,332.3372,3.762e-05
2024-01-26 19:00:00,9206349,7313441,363.0262,3.943e-05
2024-01-26 20:00:00,9673135,7817963,356.338,3.684e-05
2024-01-26 21:00:00,8988189,7211110,341.3225,3.797e-05
2024-01-26 22:00:00,9365255,7455237,481.9417,5.146e-05
2024-01-26 23:00:00,9665740,7763956,401.2113,4.151e-05
2024-01-27 00:00:00,9426233,7749705,286.7823,3.042e-05
2024-01-27 01:00:00,9636643,7807512,249.3533,2.588e-05
2024-01-27 02:00:00,10000813,8152515,225.9521,2.259e-05
2024-01-27 03:00:00,10148234,8207398,264.0969,2.602e-05
2024-01-27 04:00:00,9488477,7792321,262.8063,2.77e-05
2024-01-27 05:00:00,9299695,7651491,190.6415,2.05e-05
2024-01-27 06:00:00,10036672,8089169,222.0632,2.213e-05
2024-01-27 07:00:00,9900146,8067655,160.3438,1.62e-05
2024-01-27 08:00:00,10133881,8483953,155.6738,1.536e-05
2024-01-27 09:00:00,10583703,8932455,231.5719,2.188e-05
2024-01-27 10:00:00,10387080,8691963,179.6025,1.729e-05
2024-01-27 11:00:00,10494696,8803137,157.1701,1.498e-05
2024-01-27 12:00:00,10525012,8877161,152.5873,1.45e-05
2024-01-27 13:00:00,9940903,8309476,165.5529,1.665e-05
2024-01-27 14:00:00,9698860,8142464,188.2166,1.941e-05
2024-01-27 15:00:00,9486069,7755979,262.515,2.767e-05
2024-01-27 16:00:00,9100881,7428876,253.2334,2.783e-05
2024-01-27 17:00:00,9271006,7358915,243.9938,2.632e-05
2024-01-27 18:00:00,9835173,7898750,242.3946,2.465e-05
2024-01-27 19:00:00,9706766,7638850,281.6745,2.902e-05
2024-01-27 20:00:00,9557602,7410476,273.4265,2.861e-05
2024-01-27 21:00:00,9617043,7779971,285.6531,2.97e-05
2024-01-27 22:00:00,10024112,8228134,285.9692,2.853e-05
2024-01-27 23:00:00,9947949,8218195,295.0439,2.966e-05
2024-01-28 00:00:00,10120940,8333964,294.4211,2.909e-05
2024-01-28 01:00:00,10414125,8532859,299.4843,2.876e-05
2024-01-28 02:00:00,10491272,8673496,300.2805,2.862e-05
2024-01-28 03:00:00,10570410,8530211,295.3257,2.794e-05
2024-01-28 04:00:00,10321406,8659087,257.3159,2.493e-05
2024-01-28 05:00:00,10533972,8828301,201.2721,1.911e-05
2024-01-28 06:00:00,10851819,9010358,199.3626,1.837e-05
2024-01-28 07:00:00,10876214,9100660,199.3901,1.833e-05
2024-01-28 08:00:00,10067195,8432532,176.1496,1.75e-05
2024-01-28 09:00:00,10281080,8564602,171.9907,1.673e-05
2024-01-28 10:00:00,9616545,7908626,223.2764,2.322e-05
2024-01-28 11:00:00,9633061,7926875,183.7528,1.908e-05
2024-01-28 12:00:00,9596101,7828054,224.9743,2.344e-05
2024-01-28 13:00:00,9862564,8202874,211.2036,2.141e-05
2024-01-28 14:00:00,9774750,8094791,232.3744,2.377e-05
2024-01-28 15:00:00,9609181,7994939,209.8966,2.184e-05
2024-01-28 16:00:00,9691473,7812854,276.6038,2.854e-05
2024-01-28 17:00:00,9470535,7706355,329.0177,3.474e-05
2024-01-28 18:00:00,9636364,7522803,388.3373,4.03e-05
2024-01-28 19:00:00,9123998,7200355,439.7676,4.82e-05
2024-01-28 20:00:00,9271254,7287919,382.2497,4.123e-05
2024-01-28 21:00:00,9839842,7840670,391.8152,3.982e-05
2024-01-28 22:00:00,9402123,7430767,434.4233,4.62e-05
2024-01-28 23:00:00,9674993,7756941,346.6482,3.583e-05
2024-01-29 00:00:00,9739779,7981718,310.744,3.19e-05
2024-01-29 01:00:00,9407188,7643640,284.1799,3.021e-05
2024-01-29 02:00:00,9491963,7489114,315.1261,3.32e-05
2024-01-29 03:00:00,10132454,8521881,236.1352,2.33e-05
2024-01-29 04:00:00,9673304,8004043,226.3013,2.339e-05
2024-01-29 05:00:00,10130036,8227531,183.1036,1.808e-05
2024-01-29 06:00:00,9880005,8001540,194.2212,1.966e-05
2024-01-29 07:00:00,10217051,8467175,190.595,1.865e-05
2024-01-29 08:00:00,10296924,8602052,181.8161,1.766e-05
2024-01-29 09:00:00,10211272,8434685,164.7459,1.613e-05
2024-01-29 10:00:00,10403546,8488313,196.8368,1.892e-05
2024-01-29 11:00:00,10273480,8395288,184.4306,1.795e-05
2024-01-29 12:00:00,9620064,7864709,202.6036,2.106e-05
2024-01-29 13:00:00,8959618,7292154,245.5122,2.74e-05
2024-01-29 14:00:00,9199916,7315991,285.6352,3.105e-05
2024-01-29 15:00:00,8702025,6958973,254.3395,2.923e-05
2024-01-29 16:00:00,8586112,7171857,316.5883,3.687e-05
2024-01-29 17:00:00,8572502,7133751,252.8785,2.95e-05
2024-01-29 18:00:00,9066850,7358242,352.1318,3.884e-05
2024-01-29 19:00:00,9308604,7577626,281.2459,3.021e-05
2024-01-29 20:00:00,9536522,7575064,323.9065,3.396e-05
2024-01-29 21:00:00,9301405,7352862,337.3515,3.627e-05
2024-01-29 22:00:00,9320925,7219293,359.1336,3.853e-05
2024-01-29 23:00:00,9377841,7553176,349.5114,3.727e-05
2024-01-30 00:00:00,9415516,7586782,351.5067,3.733e-05
2024-01-30 01:00:00,9381852,7690705,320.3584,3.415e-05
2024-01-30 02:00:00,9513072,7712770,278.2667,2.925e-05
2024-01-30 03:00:00,9644959,7965811,239.1025,2.479e-05
2024-01-30 04:00:00,9932323,7963872,300.4418,3.025e-05
2024-01-30 05:00:00,9688920,7783182,229.4595,2.368e-05
2024-01-30 06:00:00,9467225,7578374,202.5533,2.14e-05
2024-01-30 07:00:00,9406318,7568805,199.4948,2.121e-05
2024-01-30 08:00:00,9716585,7906105,199.6535,2.055e-05
2024-01-30 09:00:00,9356828,7486077,190.2622,2.033e-05
2024-01-30 10:00:00,9993098,7836000,173.4976,1.736e-05
2024-01-30 11:00:00,9535644,7658555,219.5387,2.302e-05
2024-01-30 12:00:00,8911375,7205996,200.4843,2.25e-05
2024-01-30 13:00:00,9179863,7398011,239.3331,2.607e-05
2024-01-30 14:00:00,8716416,6857858,246.7982,2.831e-05
2024-01-30 15:00:00,8031850,6331980,388.259,4.834e-05
2024-01-30 16:00:00,8066880,6319954,332.9654,4.128e-05
2024-01-30 17:00:00,8536930,6549726,311.4066,3.648e-05
2024-01-30 18:00:00,8474332,6675008,356.3879,4.205e-05
2024-01-30 19:00:00,8787217,6948560,324.2888,3.69e-05
2024-01-30 20:00:00,8835409,6890385,314.4253,3.559e-05
2024-01-30 21:00:00,8470289,6665477,324.917,3.836e-05
2024-01-30 22:00:00,9172118,7088426,326.4618,3.559e-05
2024-01-30 23:00:00,8557615,6846619,296.4511,3.464e-05
2024-01-31 00:00:00,8771542,7247732,283.3671,3.231e-05
2024-01-31 01:00:00,9150748,7390706,386.8861,4.228e-05
2024-01-31 02:00:00,9291098,7592314,314.6039,3.386e-05
2024-01-31 03:00:00,9366483,7680498,232.2924,2.48e-05
2024-01-31 04:00:00,9797594,7967568,272.7722,2.784e-05
2024-01-31 05:00:00,9660560,8119295,281.9306,2.918e-05
2024-01-31 06:00:00,9503327,7951542,192.9887,2.031e-05
2024-01-31 07:00:00,9588686,7920089,151.2073,1.577e-05
2024-01-31 08:00:00,9638122,8015070,174.7073,1.813e-05
2024-01-31 09:00:00,9400357,7814574,199.1529,2.119e-05
2024-01-31 10:00:00,9638705,8209750,190.3136,1.974e-05
2024-01-31 11:00:00,10070447,8530845,239.838,2.382e-05
2024-01-31 12:00:00,9496462,7925279,203.97,2.148e-05
2024-01-31 13:00:00,9194460,7746276,313.2705,3.407e-05
2024-01-31 14:00:00,7892272,6504671,757.8825,9.603e-05
2024-01-31 15:00:00,9222422,7488532,3631.4748,0.00039377
2024-01-31 16:00:00,8362901,6773330,1107.9783,0.00013249
2024-01-31 17:00:00,7395334,5963757,574.8316,7.773e-05
2024-01-31 18:00:00,7680495,6028625,452.9427,5.897e-05
2024-01-31 19:00:00,7768937,6194104,387.2907,4.985e-05
2024-01-31 20:00:00,7718542,6147791,432.1987,5.599e-05
2024-01-31 21:00:00,7973864,6423248,446.5104,5.6e-05
2024-01-31 22:00:00,8468522,6800035,431.8147,5.099e-05
2024-01-31 23:00:00,8619061,6849115,420.0851,4.874e-05
2024-02-01 00:00:00,8371576,6743830,442.9924,5.292e-05
2024-02-01 01:00:00,8134182,6630984,471.1472,5.792e-05
2024-02-01 02:00:00,8632316,6986444,409.4269,4.743e-05
2024-02-01 03:00:00,8593094,7052045,324.8807,3.781e-05
2024-02-01 04:00:00,8634427,7165729,308.1445,3.569e-05
2024-02-01 05:00:00,8489591,7048175,298.593,3.517e-05
2024-02-01 06:00:00,8592931,7218993,295.721,3.441e-05
2024-02-01 07:00:00,8817018,7273915,282.4971,3.204e-05
2024-02-01 08:00:00,8600177,7000306,228.829,2.661e-05
2024-02-01 09:00:00,8943446,7128134,277.2716,3.1e-05
2024-02-01 10:00:00,8732048,7043231,235.0625,2.692e-05
2024-02-01 11:00:00,8733306,6921542,248.1844,2.842e-05
2024-02-01 12:00:00,8706386,6890529,260.7705,2.995e-05
2024-02-01 13:00:00,8523799,6441067,347.9299,4.082e-05
2024-02-01 14:00:00,8157359,6228693,315.3373,3.866e-05
2024-02-01 15:00:00,8121130,6256536,367.0284,4.519e-05
2024-02-01 16:00:00,8222402,6302738,395.3747,4.809e-05
2024-02-01 17:00:00,8145154,6300794,423.6243,5.201e-05
2024-02-01 18:00:00,8363424,6395731,399.1462,4.773e-05
2024-02-01 19:00:00,8132592,6255208,377.1251,4.637e-05
2024-02-01 20:00:00,8592343,6595497,480.9896,5.598e-05
2024-02-01 21:00:00,8612806,6541677,658.7033,7.648e-05
2024-02-01 22:00:00,8561175,6235795,564.692,6.596e-05
2024-02-01 23:00:00,8411472,6192556,487.8288,5.8e-05
2024-02-02 00:00:00,8306141,6494255,360.7963,4.344e-05
2024-02-02 01:00:00,8376260,6620312,334.209,3.99e-05
2024-02-02 02:00:00,8412803,6719744,552.5751,6.568e-05
2024-02-02 03:00:00,9012326,7239460,415.1262,4.606e-05
2024-02-02 04:00:00,8826798,7187055,350.277,3.968e-05
2024-02-02 05:00:00,8883105,7119362,309.8234,3.488e-05
2024-02-02 06:00:00,9391837,7478241,213.8374,2.277e-05
2024-02-02 07:00:00,9087716,7275626,221.2345,2.434e-05
2024-02-02 08:00:00,8745799,7047529,186.0945,2.128e-05
2024-02-02 09:00:00,8721015,6986942,218.2276,2.502e-05
2024-02-02 10:00:00,8831959,7059528,219.6229,2.487e-05
2024-02-02 11:00:00,8750094,6939416,177.0513,2.023e-05
2024-02-02 12:00:00,8566914,6841090,217.3423,2.537e-05
2024-02-02 13:00:00,8547497,6983370,203.6982,2.383e-05
2024-02-02 14:00:00,8370197,6803404,244.1019,2.916e-05
2024-02-02 15:00:00,8607586,6918555,282.3086,3.28e-05
2024-02-02 16:00:00,8330064,6679699,298.9466,3.589e-05
2024-02-02 17:00:00,8229563,6351538,316.4517,3.845e-05
2024-02-02 18:00:00,8874454,6715689,367.3034,4.139e-05
2024-02-02 19:00:00,8793203,6701849,401.0659,4.561e-05
2024-02-02 20:00:00,8652555,6578334,328.1773,3.793e-05
2024-02-02 21:00:00,8901238,6693391,408.7684,4.592e-05
2024-02-02 22:00:00,8971463,6765938,386.2836,4.306e-05
2024-02-02 23:00:00,8850932,6613985,432.9105,4.891e-05
2024-02-03 00:00:00,9065412,7055610,276.1914,3.047e-05
2024-02-03 01:00:00,8768876,7028590,248.5156,2.834e-05
2024-02-03 02:00:00,8668746,7030990,275.6716,3.18e-05
2024-02-03 03:00:00,9216209,7494122,221.7067,2.406e-05
2024-02-03 04:00:00,9649139,7672766,192.9414,2e-05
2024-02-03 05:00:00,9535540,7766501,184.0411,1.93e-05
2024-02-03 06:00:00,10459189,8574826,141.6793,1.355e-05
2024-02-03 07:00:00,9941530,7941669,155.4076,1.563e-05
2024-02-03 08:00:00,9732795,7631781,172.5863,1.773e-05
2024-02-03 09:00:00,10839411,9024319,160.0564,1.477e-05
2024-02-03 10:00:00,11370998,9518245,146.932,1.292e-05
2024-02-03 11:00:00,10581789,8528811,153.0958,1.447e-05
2024-02-03 12:00:00,10721785,8757840,188.4619,1.758e-05
2024-02-03 13:00:00,10200788,7798697,232.6453,2.281e-05
2024-02-03 14:00:00,9829928,7394190,240.2936,2.445e-05
2024-02-03 15:00:00,9183275,6994550,308.6838,3.361e-05
2024-02-03 16:00:00,9308548,7081649,290.2892,3.119e-05
2024-02-03 17:00:00,9310612,7091332,274.4654,2.948e-05
2024-02-03 18:00:00,9103602,7012805,276.8763,3.041e-05
2024-02-03 19:00:00,9523037,7049298,340.7186,3.578e-05
2024-02-03 20:00:00,9631566,7419503,305.9004,3.176e-05
2024-02-03 21:00:00,9616628,7352101,262.1813,2.726e-05
