timestamp,transaction_count,total_value_transferred_doge,avg_fee_doge,total_size_used_bytes
2024-01-19 09:00:00,5730,739569270.32,0.444149,3180040
2024-01-19 10:00:00,3112,816136701.44,0.846686,1971895
2024-01-19 11:00:00,7194,512646713.31,0.687534,6537462
2024-01-19 12:00:00,14905,758871596.36,0.514468,18000483
2024-01-19 13:00:00,3208,442990904.65,0.86626,1797527
2024-01-19 14:00:00,3797,813912626.1,0.743036,2293228
2024-01-19 15:00:00,5377,454691735.28,0.494025,3043737
2024-01-19 16:00:00,7564,544213732.19,0.557789,5759953
2024-01-19 17:00:00,6450,659082519.7,0.59447,4309767
2024-01-19 18:00:00,5458,717770661.94,0.61588,3009985
2024-01-19 19:00:00,4147,463964626.22,0.679139,2465957
2024-01-19 20:00:00,3556,562219928.79,0.65473,2352515
2024-01-19 21:00:00,2937,571497624.63,0.632598,2135506
2024-01-19 22:00:00,3151,426179443.78,0.565666,2298707
2024-01-19 23:00:00,3595,463357258.11,0.607782,2486228
2024-01-20 00:00:00,2318,563374431.97,0.596402,1517425
2024-01-20 01:00:00,7862,377157748.02,0.215433,3743761
2024-01-20 02:00:00,3779,407335961.7,0.716904,2806454
2024-01-20 03:00:00,4174,379919514.36,0.668967,2969959
2024-01-20 04:00:00,6515,395059369.13,0.555057,6234383
2024-01-20 05:00:00,3796,362605183.57,0.737422,2481704
2024-01-20 06:00:00,6618,505174870.52,0.469852,3169066
2024-01-20 07:00:00,4309,699063059.6,0.760313,2534597
2024-01-20 08:00:00,3346,620448297.83,0.928585,1604497
2024-01-20 09:00:00,5411,414721777.8,0.564786,2348934
2024-01-20 10:00:00,3409,622327587.81,0.692236,1579989
2024-01-20 11:00:00,2623,547385961.9,0.622224,1227315
2024-01-20 12:00:00,2727,624736162.66,0.708399,1882679
2024-01-20 13:00:00,3709,413468275.83,0.58952,2146490
2024-01-20 14:00:00,3951,448465602.93,0.478847,2014399
2024-01-20 15:00:00,3551,376935141.15,0.719761,1964740
2024-01-20 16:00:00,3054,688383651.35,0.555302,1287962
2024-01-20 17:00:00,3168,535391734.43,0.593657,1424419
2024-01-20 18:00:00,3498,438240379.71,0.649515,1969553
2024-01-20 19:00:00,2936,720627181.44,0.565219,1426252
2024-01-20 20:00:00,2666,1439194305.07,0.880965,1273092
2024-01-20 21:00:00,2752,1148230005.37,0.703168,1502602
2024-01-20 22:00:00,2258,795725808.83,0.603273,1041779
2024-01-20 23:00:00,2506,1248086111.33,0.765918,1157266
2024-01-21 00:00:00,5684,1081571242.77,0.428469,2405946
2024-01-21 01:00:00,2338,817198307.66,0.773476,1442805
2024-01-21 02:00:00,2434,641401946.21,0.655617,1624307
2024-01-21 03:00:00,4255,786498953.47,0.494219,2427922
2024-01-21 04:00:00,3107,869849243.47,0.572855,2045263
2024-01-21 05:00:00,4903,564342652.12,0.306379,2490857
2024-01-21 06:00:00,3448,987183729.9,0.535598,2589052
2024-01-21 07:00:00,4027,464281439.46,0.534408,2603505
2024-01-21 08:00:00,5805,689140179.97,0.420203,3972634
2024-01-21 09:00:00,7197,448342611.64,0.374814,4166421
2024-01-21 10:00:00,12200,499398467.11,0.179488,5871953
2024-01-21 11:00:00,67802,358039570.12,0.04349,21542443
2024-01-21 12:00:00,48287,423239834.96,0.050115,16327573
2024-01-21 13:00:00,20385,499753768.67,0.125015,8779702
2024-01-21 14:00:00,5382,676854751.75,0.529518,5495157
2024-01-21 15:00:00,4589,409819518.91,0.573866,4312091
2024-01-21 16:00:00,4303,503416596.39,0.39096,2987171
2024-01-21 17:00:00,6784,351793280.26,0.236882,2984243
2024-01-21 18:00:00,6891,350395787.72,0.278412,2679383
2024-01-21 19:00:00,15751,422100673.11,0.222025,6408883
2024-01-21 20:00:00,39178,507048515.31,0.093899,13578142
2024-01-21 21:00:00,74169,335688622.6,0.050851,23469713
2024-01-21 22:00:00,48114,417357103.34,0.079236,16580747
2024-01-21 23:00:00,19287,964988034.1,0.195054,7846427
2024-01-22 00:00:00,15127,499407294.56,0.20262,5212645
2024-01-22 01:00:00,6892,525531191.68,0.300196,2829838
2024-01-22 02:00:00,18551,796291637.71,0.285885,6044072
2024-01-22 03:00:00,4627,445191375.18,0.407936,2445989
2024-01-22 04:00:00,10321,1226487923.58,0.167788,4207905
2024-01-22 05:00:00,5553,526066444.9,0.261038,2818183
2024-01-22 06:00:00,7066,700352547.58,0.274462,3760853
2024-01-22 07:00:00,11477,405895733.68,0.155425,5468341
2024-01-22 08:00:00,10999,718175227.44,0.202327,5307478
2024-01-22 09:00:00,12428,455711570.56,0.167031,5254130
2024-01-22 10:00:00,9027,1400878829.42,0.18084,4444244
2024-01-22 11:00:00,9718,594281772.89,0.255729,4081143
2024-01-22 12:00:00,9257,753095949.04,0.331734,4097469
2024-01-22 13:00:00,10505,560862732.02,0.281257,4540388
2024-01-22 14:00:00,16214,716287498.12,0.28285,5806360
2024-01-22 15:00:00,15359,584758750.51,0.277086,5636285
2024-01-22 16:00:00,14613,795971665.88,0.320619,5490568
2024-01-22 17:00:00,5128,1720398320.53,0.471837,2074488
2024-01-22 18:00:00,6842,829509567.13,0.360351,2583302
2024-01-22 19:00:00,8972,790509020.09,0.250157,3396953
2024-01-22 20:00:00,12347,652982743.24,0.200629,4517369
2024-01-22 21:00:00,16474,495506771.52,0.152592,6014790
2024-01-22 22:00:00,8558,487229202.76,0.18552,3259071
2024-01-22 23:00:00,17612,507477418.25,0.089367,6252290
2024-01-23 00:00:00,29271,529380303.36,0.05173,10283466
2024-01-23 01:00:00,17884,377537094.84,0.090705,6385090
2024-01-23 02:00:00,11525,419648349.58,0.2177,4466219
2024-01-23 03:00:00,11935,755840939.17,0.174875,4937145
2024-01-23 04:00:00,11756,432489243.07,0.123466,4594521
2024-01-23 05:00:00,8319,713878749.86,0.190721,3065622
2024-01-23 06:00:00,7539,654922334.94,0.198986,2726319
2024-01-23 07:00:00,19503,440061861.69,0.289623,7279814
2024-01-23 08:00:00,11875,648030249.25,0.271864,6051599
2024-01-23 09:00:00,6519,551657834.07,0.285565,2589970
2024-01-23 10:00:00,8514,1372394186.09,0.223991,3653419
2024-01-23 11:00:00,4870,511112034.78,0.327658,2157111
2024-01-23 12:00:00,4791,602637246.3,0.376601,2292203
2024-01-23 13:00:00,14047,447578843.04,0.150005,5668361
2024-01-23 14:00:00,28226,668481536.57,0.088125,10058483
2024-01-23 15:00:00,25720,577721847.53,0.088651,9112918
2024-01-23 16:00:00,20551,581135257.25,0.141278,7476411
2024-01-23 17:00:00,25010,467823187.78,0.150606,8460900
2024-01-23 18:00:00,22572,491574409.88,0.104331,8111493
2024-01-23 19:00:00,39384,647840478.39,0.067817,14029920
2024-01-23 20:00:00,29311,419902762.71,0.070672,10678867
2024-01-23 21:00:00,23710,302570063.38,0.090433,8395228
2024-01-23 22:00:00,31303,324020026.22,0.110024,16509699
2024-01-23 23:00:00,37431,285149748.04,0.094065,18238097
2024-01-24 00:00:00,29278,411702452.26,0.049156,11096901
2024-01-24 01:00:00,41007,340582636.52,0.041557,15093473
2024-01-24 02:00:00,22944,408887695.79,0.066179,9051145
2024-01-24 03:00:00,38722,221175665.42,0.060248,14292279
2024-01-24 04:00:00,50254,227291365.94,0.042623,18373053
2024-01-24 05:00:00,46155,344183454.16,0.040582,16926495
2024-01-24 06:00:00,25783,545341582.78,0.078497,9863251
2024-01-24 07:00:00,31278,339234541.11,0.055449,11597336
2024-01-24 08:00:00,31742,536172494.25,0.060956,11617399
2024-01-24 09:00:00,45560,407506935.95,0.039532,16360657
2024-01-24 10:00:00,27564,695655797.34,0.065325,10284758
2024-01-24 11:00:00,34373,294234601.16,0.049682,12459088
2024-01-24 12:00:00,39412,521993026.31,0.051059,14418437
2024-01-24 13:00:00,67137,406705586.81,0.044133,21912195
2024-01-24 14:00:00,39618,460709923.43,0.057105,14599090
2024-01-24 15:00:00,22553,336811707.39,0.086674,9126085
2024-01-24 16:00:00,62352,355727680.95,0.037911,19372529
2024-01-24 17:00:00,50127,353462333.64,0.041279,17559450
2024-01-24 18:00:00,57857,405610534.83,0.043073,18850242
2024-01-24 19:00:00,38928,374910169.52,0.058473,13748427
2024-01-24 20:00:00,24639,344370002.86,0.078187,9277595
2024-01-24 21:00:00,30175,381006439.85,0.055423,10841062
2024-01-24 22:00:00,35211,314110652.18,0.041552,12612286
2024-01-24 23:00:00,24353,227196030.64,0.251172,20058796
2024-01-25 00:00:00,21018,405623589.84,0.454294,27093226
2024-01-25 01:00:00,16643,159477199.13,0.45322,21071279
2024-01-25 02:00:00,33551,321009285.61,0.096424,15533793
2024-01-25 03:00:00,46522,200328808.89,0.042872,17220145
2024-01-25 04:00:00,49705,457724096.73,0.049506,17668711
2024-01-25 05:00:00,47670,327065589.33,0.0767,16613773
2024-01-25 06:00:00,52863,272912152.92,0.074319,19186153
2024-01-25 07:00:00,71210,271106548.32,0.052262,25019070
2024-01-25 08:00:00,49290,619090657.41,0.051994,17914536
2024-01-25 09:00:00,55419,366150918.02,0.035287,20025472
2024-01-25 10:00:00,56998,545512247.74,0.041898,19286609
2024-01-25 11:00:00,39101,376285650.77,0.059372,13956088
2024-01-25 12:00:00,48275,506772690.09,0.043215,17410767
2024-01-25 13:00:00,50765,446864086.48,0.044611,19114346
2024-01-25 14:00:00,44746,383644311.02,0.049474,16813767
2024-01-25 15:00:00,45734,374893978.68,0.055317,15970233
2024-01-25 16:00:00,70404,482571923.74,0.036537,22680044
2024-01-25 17:00:00,57816,429154742.23,0.047516,20280595
2024-01-25 18:00:00,70612,358907811.29,0.028596,22469966
2024-01-25 19:00:00,34441,250767551.09,0.044291,12036924
2024-01-25 20:00:00,21936,246744987.9,0.066914,7846584
2024-01-25 21:00:00,13968,356220058.24,0.092863,4988629
2024-01-25 22:00:00,28217,330494497.88,0.068113,9939581
2024-01-25 23:00:00,31952,302323284.34,0.063643,11442958
2024-01-26 00:00:00,47138,175951754.37,0.04356,16401358
2024-01-26 01:00:00,32039,294863724.72,0.054969,11499951
2024-01-26 02:00:00,59203,315816659.29,0.036236,19384632
2024-01-26 03:00:00,49797,217312191.02,0.03997,17234707
2024-01-26 04:00:00,43063,222851292.36,0.04257,14843941
2024-01-26 05:00:00,42759,194033579.8,0.040745,14477291
2024-01-26 06:00:00,77724,543398672.26,0.041498,25073952
2024-01-26 07:00:00,66267,303293306.45,0.220115,26731144
2024-01-26 08:00:00,74380,650817246.68,0.259891,25074188
2024-01-26 09:00:00,75639,421118346.99,0.424524,25864175
2024-01-26 10:00:00,114412,460772904.69,0.397752,34318546
2024-01-26 11:00:00,82322,233765966.96,0.590392,32762129
2024-01-26 12:00:00,61755,542295490.03,0.402827,22036800
2024-01-26 13:00:00,35992,375933737.65,0.134988,12764147
2024-01-26 14:00:00,55811,549031000.49,0.064284,19171969
2024-01-26 15:00:00,29329,400326215.2,0.068377,11740175
2024-01-26 16:00:00,21201,845383998.92,0.109903,8434040
2024-01-26 17:00:00,14577,393572948.44,0.114649,5843609
2024-01-26 18:00:00,21007,372722821.85,0.106427,8548265
2024-01-26 19:00:00,20217,263704023.92,0.076535,7715297
2024-01-26 20:00:00,13806,402649007.52,0.09669,5251715
2024-01-26 21:00:00,10826,317839428.76,0.093068,4019370
2024-01-26 22:00:00,11023,341657939.43,0.113421,4149617
2024-01-26 23:00:00,11743,195674923.66,0.118137,4224440
2024-01-27 00:00:00,21627,402716415.75,0.124467,7579361
2024-01-27 01:00:00,19517,337556155.64,0.170761,6928341
2024-01-27 02:00:00,8831,290510472.28,0.147201,3864714
2024-01-27 03:00:00,6982,143590865.93,0.275304,5130996
2024-01-27 04:00:00,5788,358357009.26,0.249817,2214606
2024-01-27 05:00:00,4603,281378240.82,0.307157,1835735
2024-01-27 06:00:00,15016,191760443.86,0.106088,5560701
2024-01-27 07:00:00,17140,231970937.44,0.08352,6557621
2024-01-27 08:00:00,35757,363760478.16,0.043687,11661155
2024-01-27 09:00:00,12090,322240157.27,0.089858,4477531
2024-01-27 10:00:00,11081,295966490.28,0.079327,4056926
2024-01-27 11:00:00,12766,200879300.07,0.122574,4980065
2024-01-27 12:00:00,19547,296984848.38,0.084673,7206315
2024-01-27 13:00:00,48761,266004756.53,0.036413,16631250
2024-01-27 14:00:00,37705,311799055.23,0.047568,13340572
2024-01-27 15:00:00,28743,287170813.04,0.064249,10416605
2024-01-27 16:00:00,29860,479761542.46,0.06119,10987192
2024-01-27 17:00:00,37700,354505286.01,0.066411,15322426
2024-01-27 18:00:00,85951,331826894.91,0.026416,27471795
2024-01-27 19:00:00,88502,212552725.74,0.024397,27750881
2024-01-27 20:00:00,39519,380504714.93,0.044622,13746279
2024-01-27 21:00:00,25509,246800236.87,0.05604,9137507
2024-01-27 22:00:00,22105,252718696.0,0.072258,15125882
2024-01-27 23:00:00,22477,172626634.81,0.101169,29400999
2024-01-28 00:00:00,16402,323376856.66,0.120318,23974010
2024-01-28 01:00:00,12081,157577614.81,0.127418,8981598
2024-01-28 02:00:00,6881,237368281.67,0.171902,3148297
2024-01-28 03:00:00,38050,151961919.32,0.044276,12607799
2024-01-28 04:00:00,10312,151471525.11,0.116101,4155479
2024-01-28 05:00:00,29119,172983160.93,0.058989,11080350
2024-01-28 06:00:00,23237,373095925.98,0.071011,9006288
2024-01-28 07:00:00,21758,217726862.4,0.076287,8868427
2024-01-28 08:00:00,19530,285194358.61,0.076344,8355001
2024-01-28 09:00:00,20765,219850462.13,0.062215,7907183
2024-01-28 10:00:00,14782,205477505.76,0.060557,5526813
2024-01-28 11:00:00,46218,487825604.28,0.029959,15048393
2024-01-28 12:00:00,62903,255119360.31,0.026613,22257399
2024-01-28 13:00:00,25567,260207914.38,0.064514,20716439
2024-01-28 14:00:00,34878,224893867.09,0.069821,34652504
2024-01-28 15:00:00,68862,289777406.83,0.029259,21789340
2024-01-28 16:00:00,64602,363206281.06,0.027815,20671381
2024-01-28 17:00:00,85593,262837396.51,0.022236,26638204
2024-01-28 18:00:00,52441,195362507.52,0.030718,18242140
2024-01-28 19:00:00,38947,244024388.36,0.050028,13756611
2024-01-28 20:00:00,31166,250692414.51,0.051403,11030461
2024-01-28 21:00:00,39128,248162762.04,0.033003,13806359
2024-01-28 22:00:00,37079,169551443.97,0.038416,13215292
2024-01-28 23:00:00,41425,272106161.03,0.03777,14486427
2024-01-29 00:00:00,38102,455966453.45,0.030555,13662931
2024-01-29 01:00:00,42777,130887327.68,0.035196,15018278
2024-01-29 02:00:00,46408,104167648.87,0.03145,16955099
2024-01-29 03:00:00,50477,316468218.08,0.035316,16890708
2024-01-29 04:00:00,94455,308719206.95,0.021679,29632538
2024-01-29 05:00:00,82298,186223401.38,0.02355,26983257
2024-01-29 06:00:00,52764,369257918.19,0.03532,18371522
2024-01-29 07:00:00,55939,170813628.36,0.030848,19950739
2024-01-29 08:00:00,58281,242288011.17,0.030561,20491795
2024-01-29 09:00:00,51750,784364909.5,0.036137,17179512
2024-01-29 10:00:00,54885,481191285.51,0.032028,19923717
2024-01-29 11:00:00,66670,478884357.45,0.032357,21067808
2024-01-29 12:00:00,43384,469762544.94,0.074482,20909211
2024-01-29 13:00:00,56633,463205381.49,0.041149,22111549
2024-01-29 14:00:00,59652,355136845.38,0.042722,24388112
2024-01-29 15:00:00,8047,493165760.44,0.666117,27192858
2024-01-29 16:00:00,7984,320846449.73,0.589995,28082978
2024-01-29 17:00:00,6689,657526720.8,0.630013,27743468
2024-01-29 18:00:00,7253,388731357.8,0.53706,29683714
2024-01-29 19:00:00,7568,385902024.91,0.614096,26237674
2024-01-29 20:00:00,7967,471027635.44,0.363639,27168244
2024-01-29 21:00:00,9931,400638655.34,0.305407,25228268
2024-01-29 22:00:00,12084,460310180.43,0.179836,19436838
2024-01-29 23:00:00,33222,532875307.89,0.065117,19834300
2024-01-30 00:00:00,40666,569468154.35,0.072817,25077085
2024-01-30 01:00:00,47443,506160574.72,0.054408,22402098
2024-01-30 02:00:00,29143,418769910.83,0.097975,29787757
2024-01-30 03:00:00,43215,441986734.73,0.08212,23953295
2024-01-30 04:00:00,65699,549812211.86,0.05113,26950993
2024-01-30 05:00:00,48340,503873872.41,0.070738,21204369
2024-01-30 06:00:00,43407,641330584.88,0.071451,24344057
2024-01-30 07:00:00,48556,657274531.14,0.054546,24806609
2024-01-30 08:00:00,55122,782242619.8,0.047437,26714297
2024-01-30 09:00:00,58136,799959382.04,0.03938,27230800
2024-01-30 10:00:00,46493,582243051.9,0.04654,21449579
2024-01-30 11:00:00,43278,492699313.5,0.061287,18506172
2024-01-30 12:00:00,58689,638966404.33,0.051262,24578904
2024-01-30 13:00:00,53088,515516678.4,0.037415,22896996
2024-01-30 14:00:00,57076,494077962.95,0.037849,23136613
2024-01-30 15:00:00,49969,436483780.55,0.047809,26902743
2024-01-30 16:00:00,58841,621496784.3,0.032849,22986437
2024-01-30 17:00:00,72222,895257485.54,0.037482,30350249
2024-01-30 18:00:00,28076,534289637.17,0.288613,28439335
2024-01-30 19:00:00,7104,475014591.74,0.277207,15714852
2024-01-30 20:00:00,18132,442066100.45,0.103233,20334300
2024-01-30 21:00:00,8933,533495230.82,0.155316,14024869
2024-01-30 22:00:00,23057,471512295.39,0.084254,16022317
2024-01-30 23:00:00,29659,473428929.44,0.052926,19200159
2024-01-31 00:00:00,54719,636880583.99,0.034865,20353089
2024-01-31 01:00:00,21763,471763425.7,0.082784,11405874
2024-01-31 02:00:00,21394,536566190.11,0.097022,17948331
2024-01-31 03:00:00,59386,314839737.34,0.044663,25242343
2024-01-31 04:00:00,68997,357157443.02,0.036186,26831743
2024-01-31 05:00:00,38691,299458096.35,0.049683,18814723
2024-01-31 06:00:00,40907,616094851.76,0.057852,25685269
2024-01-31 07:00:00,46886,439570868.29,0.059007,22586524
2024-01-31 08:00:00,47110,483027846.62,0.067361,27049402
2024-01-31 09:00:00,31781,392238517.58,0.090644,26154294
2024-01-31 10:00:00,36531,378315326.23,0.077264,26932579
2024-01-31 11:00:00,41984,397161972.66,0.067404,27298381
2024-01-31 12:00:00,44636,553225776.84,0.051986,19065504
2024-01-31 13:00:00,72425,402400669.25,0.030412,25133722
2024-01-31 14:00:00,87526,463999284.14,0.028453,31628652
2024-01-31 15:00:00,69709,545197482.01,0.032679,24840211
2024-01-31 16:00:00,65189,721141579.77,0.034039,25046774
2024-01-31 17:00:00,84564,506782901.39,0.025001,27820546
2024-01-31 18:00:00,94563,541948948.01,0.024681,31466495
2024-01-31 19:00:00,92198,516389687.7,0.034804,30408193
2024-01-31 20:00:00,58364,470983334.28,0.034741,21489081
2024-01-31 21:00:00,61111,516697926.75,0.034469,24695829
2024-01-31 22:00:00,49713,611406770.93,0.033657,19567534
2024-01-31 23:00:00,39511,418333599.61,0.048125,19714020
2024-02-01 00:00:00,71192,814164878.98,0.092542,25480395
2024-02-01 01:00:00,74683,473393341.49,0.085331,25031921
2024-02-01 02:00:00,77816,253936399.62,0.065962,26141969
2024-02-01 03:00:00,98172,572338263.92,0.045788,32416238
2024-02-01 04:00:00,84211,585090112.4,0.024546,27635257
2024-02-01 05:00:00,96313,436971791.42,0.025451,32285862
2024-02-01 06:00:00,85358,483396812.69,0.02582,28075942
2024-02-01 07:00:00,74848,408779299.81,0.027699,24802480
2024-02-01 08:00:00,68090,451212398.73,0.04119,26519176
2024-02-01 09:00:00,81914,334438927.53,0.030454,28500138
2024-02-01 10:00:00,62519,493794525.55,0.040278,21475514
2024-02-01 11:00:00,95859,607434749.85,0.03458,31289767
2024-02-01 12:00:00,77734,378169216.53,0.025696,25838768
2024-02-01 13:00:00,83905,320597993.24,0.04907,28586317
2024-02-01 14:00:00,92765,380724226.04,0.03228,30915206
2024-02-01 15:00:00,68010,757044073.43,0.035495,23753510
2024-02-01 16:00:00,87551,449990339.07,0.028962,31876975
2024-02-01 17:00:00,69465,565343189.85,0.065095,25864109
2024-02-01 18:00:00,76894,359361008.01,0.033981,26829599
2024-02-01 19:00:00,68775,390048968.01,0.038627,23925961
2024-02-01 20:00:00,68035,355135314.93,0.034913,24837450
2024-02-01 21:00:00,69936,402620544.84,0.080839,23563575
2024-02-01 22:00:00,73334,390165369.61,0.059759,24832242
2024-02-01 23:00:00,83679,250634195.58,0.056344,27357957
2024-02-02 00:00:00,76984,568931763.05,0.087465,27268351
2024-02-02 01:00:00,68739,498455523.59,0.104155,23207813
2024-02-02 02:00:00,77073,374514341.81,0.112824,26120232
2024-02-02 03:00:00,86138,360871092.79,0.073086,28015873
2024-02-02 04:00:00,84770,382484286.93,0.043551,27952022
2024-02-02 05:00:00,57994,290394196.27,0.048258,19317146
2024-02-02 06:00:00,88596,355204358.51,0.048263,28440450
2024-02-02 07:00:00,64763,356483634.24,0.069215,22503060
2024-02-02 08:00:00,61827,323455787.29,0.059028,22527730
2024-02-02 09:00:00,90268,415623313.25,0.049001,32723965
2024-02-02 10:00:00,77975,263384071.03,0.053549,27639623
2024-02-02 11:00:00,80921,310664582.9,0.051502,27915844
2024-02-02 12:00:00,66717,352333317.54,0.056465,22586084
2024-02-02 13:00:00,72843,326687539.3,0.047377,25193879
2024-02-02 14:00:00,52767,393863786.09,0.055055,17990380
2024-02-02 15:00:00,90359,337318650.79,0.043488,28350263
2024-02-02 16:00:00,71146,319347180.45,0.077894,23470635
2024-02-02 17:00:00,77121,429873822.11,0.075703,24769527
2024-02-02 18:00:00,113387,399142951.09,0.074267,36089154
2024-02-02 19:00:00,75663,456554564.52,0.101539,24589747
2024-02-02 20:00:00,68197,436032815.97,0.092698,22045727
2024-02-02 21:00:00,65053,592423492.81,0.085936,20861654
2024-02-02 22:00:00,62189,436962954.01,0.080847,20618242
2024-02-02 23:00:00,67846,364749040.72,0.072022,22967694
2024-02-03 00:00:00,85230,668034188.91,0.077118,27063556
2024-02-03 01:00:00,82865,397855938.28,0.080452,26841680
2024-02-03 02:00:00,79226,354270881.21,0.087136,28143879
2024-02-03 03:00:00,86777,454781742.16,0.102709,29164790
2024-02-03 04:00:00,68787,609320163.38,0.129301,22954714
2024-02-03 05:00:00,71143,606859719.3,0.092068,25489957
2024-02-03 06:00:00,59285,590875003.69,0.072438,20482741
2024-02-03 07:00:00,73231,321681311.75,0.063269,24518974
2024-02-03 08:00:00,69477,665579867.25,0.085504,23514477
2024-02-03 09:00:00,70268,289890067.79,0.094942,23778756
2024-02-03 10:00:00,67420,286427309.92,0.079589,24005485
2024-02-03 11:00:00,60189,409322553.12,0.080275,21024623
2024-02-03 12:00:00,69689,336338807.75,0.068628,23393171
